,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Bank
258,1590249925086162945,1590249075655741442,1667980102000.0,2022-11-09 08:48:22,+0100,,ecobank okwudolor uche emmanuel  you need am oh body nor b firewood,en,[],[],1132048963299885062,1132048963299885062,EMMANSO09170057,EMMANSON,3,08,https://twitter.com/EMMANSO09170057/status/1590249925086162945,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': '_Mayowa_Sam', 'name': 'BlackLuna D Data Vendor', 'id': '1205073050456248323'}]",,,,,Eco Bank
260,1590249668575129600,1590248929953984512,1667980041000.0,2022-11-09 08:47:21,+0100,,bossi pray im lucky today ecobank  obiora nwachukwu,en,[],[],1586053276302196736,1586053276302196736,obioraNwachuk14,obiora Nwachukwu,3,08,https://twitter.com/obioraNwachuk14/status/1590249668575129600,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
262,1590249492820897792,1590248929953984512,1667979999000.0,2022-11-09 08:46:39,+0100,,pls look my side i get wedding this weekend thanks boss  ecobank victor david,en,[],[],1529535171472637953,1529535171472637953,Victor_Btk,I'm victor,3,08,https://twitter.com/Victor_Btk/status/1590249492820897792,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
263,1590249433232715776,1590248929953984512,1667979984000.0,2022-11-09 08:46:24,+0100,,eco bank   god help me,en,[],[],1589715095172661248,1589715095172661248,ThankgodSt,ThankGod St Pius,3,08,https://twitter.com/ThankgodSt/status/1590249433232715776,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
264,1590249361036152832,1590248929953984512,1667979967000.0,2022-11-09 08:46:07,+0100,,ecobank  sunday victor  boss pls do not pass me by today,en,[],[],1017047384625483776,1017047384625483776,sundayppavictor,Sunday Victor,3,08,https://twitter.com/sundayppavictor/status/1590249361036152832,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
266,1590248989714444291,1590248989714444291,1667979879000.0,2022-11-09 08:44:39,+0100,,for the love of god or whomever you believe in please attend to the transaction i made since yesterday that hasnt reflected you encourage mobile app use and yet dont give the required services,en,[],[],3410514297,3410514297,Bobbie_Kinqslie,Bobbie,3,08,https://twitter.com/Bobbie_Kinqslie/status/1590248989714444291,[],[],0,,False,0,0,0,,eco bank,,,,,,,[],,,,,Eco Bank
267,1590248627947331584,1590238935955181568,1667979792000.0,2022-11-09 08:43:12,+0100,,bro am just a student trying to survive since  days now i have been trying to know if i will be picked i believe i will be lucky tday  ecobank,en,[],[],1578334724396834819,1578334724396834819,OBILORJOSEPH4,OBILOR JOSEPH,3,08,https://twitter.com/OBILORJOSEPH4/status/1590248627947331584,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
268,1590248600474333186,1590238935955181568,1667979786000.0,2022-11-09 08:43:06,+0100,,i have been posting my account number since   i just feel bad   eco bank,en,[],[],1589715095172661248,1589715095172661248,ThankgodSt,ThankGod St Pius,3,08,https://twitter.com/ThankgodSt/status/1590248600474333186,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
269,1590248577355644928,1590086755684085760,1667979780000.0,2022-11-09 08:43:00,+0100,,tell me morelol i use  i see less shege from them,en,[],[],491191792,491191792,Luwhiz_Beat,Big 'F' Energy ™💪🏾,3,08,https://twitter.com/Luwhiz_Beat/status/1590248577355644928,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'CosmosModupe', 'name': 'Modupe Cosmos', 'id': '1482390984151474184'}, {'screen_name': 'ecobank_nigeria', 'name': 'Ecobank Nigeria', 'id': '4416548975'}, {'screen_name': 'UBAGroup', 'name': 'UBA Group', 'id': '29944465'}, {'screen_name': 'ZenithBank', 'name': 'Zenith Bank', 'id': '2668909476'}, {'screen_name': 'UnityBankPlc', 'name': 'Unity Bank Plc', 'id': '345649930'}]",,,,,Eco Bank
270,1590248394043584515,1590238935955181568,1667979737000.0,2022-11-09 08:42:17,+0100,,eco bank,en,[],[],1589715095172661248,1589715095172661248,ThankgodSt,ThankGod St Pius,3,08,https://twitter.com/ThankgodSt/status/1590248394043584515,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
273,1590247822078935040,1589607332681748481,1667979600000.0,2022-11-09 08:40:00,+0100,,thank you this is going to be shared with our loan team,en,[],[],819849414978207745,819849414978207745,EcobankRW,Ecobank Rwanda,3,08,https://twitter.com/EcobankRW/status/1590247822078935040,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'FrancoisNIRING2', 'name': 'Francois', 'id': '1440788827325403136'}, {'screen_name': 'nahayoemmanue', 'name': 'Nahayo Emmanuel @www.nahayo emmanuel.rw', 'id': '1301105968286183425'}]",,,,,Eco Bank
274,1590247758031515648,1589584517878403077,1667979585000.0,2022-11-09 08:39:45,+0100,,i also sent credit to a wrong network but correct number and it wentive texted your email no response im calling and you guys are declining  eco bank phone number  im a student please get back to me,en,[],[],1252903482048294912,1252903482048294912,FoodMaffo,girl🖤🖤,3,08,https://twitter.com/FoodMaffo/status/1590247758031515648,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'ecobank_nigeria', 'name': 'Ecobank Nigeria', 'id': '4416548975'}]",,,,,Eco Bank
275,1590247421564841984,1589584517878403077,1667979505000.0,2022-11-09 08:38:25,+0100,,u guys should stop this nonsense abeg please get back to me  how will someone make transfer since yesterday and ive not seen it  and how will i credit someone since yesterday and the person hasnt seen it too what actually wrong,en,[],[],1252903482048294912,1252903482048294912,FoodMaffo,girl🖤🖤,3,08,https://twitter.com/FoodMaffo/status/1590247421564841984,[],[],0,,False,0,1,0,,eco bank,,,,,,,"[{'screen_name': 'ecobank_nigeria', 'name': 'Ecobank Nigeria', 'id': '4416548975'}]",,,,,Eco Bank
276,1590246810806718464,1590230370553036800,1667979359000.0,2022-11-09 08:35:59,+0100,,ecobank okwudolor uche emmanuel  hello thanks and god bless you,en,[],[],1132048963299885062,1132048963299885062,EMMANSO09170057,EMMANSON,3,08,https://twitter.com/EMMANSO09170057/status/1590246810806718464,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'gold667559211', 'name': 'gold', 'id': '1570765764835041282'}, {'screen_name': 'ademoye_mercy', 'name': 'Mercy Sugar DATA PLUG 💛💡', 'id': '1078958574188019712'}]",,,,,Eco Bank
278,1590246581420584960,1590246353082683392,1667979305000.0,2022-11-09 08:35:05,+0100,,look my side too boss  ecobank olamide,en,[],[],3227546877,3227546877,awonowoolamide,Ola David,3,08,https://twitter.com/awonowoolamide/status/1590246581420584960,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
279,1590246577658269696,1590246577658269696,1667979304000.0,2022-11-09 08:35:04,+0100,,you guys should get back to me because im not understanding this bank again,en,['ecobank'],[],1252903482048294912,1252903482048294912,FoodMaffo,girl🖤🖤,3,08,https://twitter.com/FoodMaffo/status/1590246577658269696,[],[],0,,False,0,0,0,,eco bank,,,,,,,[],,,,,Eco Bank
280,1590246420530941954,1590238935955181568,1667979266000.0,2022-11-09 08:34:26,+0100,,ecobank olamide  thanks for mentioning me,en,[],[],3227546877,3227546877,awonowoolamide,Ola David,3,08,https://twitter.com/awonowoolamide/status/1590246420530941954,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
281,1590246348770922496,1590246348770922496,1667979249000.0,2022-11-09 08:34:09,+0100,,please zenith bank kindly reverse my failed transaction of  to ecobank  the transaction was on yesterday but the recipient is yet to receive the amount and the money is burial material i am really kissing confidence on banking with zenith,en,[],[],1520673990485987328,1520673990485987328,markanya3,MERCANTILE MERCHANT MARC,3,08,https://twitter.com/markanya3/status/1590246348770922496,[],[],0,,False,2,3,0,,eco bank,,,,,,,[],,,,,Eco Bank
282,1590246094843564033,1590238935955181568,1667979189000.0,2022-11-09 08:33:09,+0100,,eco bank,en,[],[],1578425881034477571,1578425881034477571,DanielItoro3,Daniel Itoro,3,08,https://twitter.com/DanielItoro3/status/1590246094843564033,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
283,1590245841029451778,1590245399872569344,1667979128000.0,2022-11-09 08:32:08,+0100,,breakfast  thank you in advance sir  ecobank olamide,en,[],[],3227546877,3227546877,awonowoolamide,Ola David,3,08,https://twitter.com/awonowoolamide/status/1590245841029451778,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': 'debornair99', 'name': 'Dee👨🏾\u200d💻', 'id': '3362807435'}]",,,,,Eco Bank
284,1590245547914690562,1590245547914690562,1667979058000.0,2022-11-09 08:30:58,+0100,,empty pockets never held anyone back only empty heads and empty hearts can do that norman vincent peale visit any ecobank branch for all your forex exchange needs and exclusive services,en,"['forex', 'domore', 'ecobank']",[],4912542346,4912542346,EcobankUganda,Ecobank Uganda,3,08,https://twitter.com/EcobankUganda/status/1590245547914690562,[],['https://pbs.twimg.com/media/FhGv4jcWIAY1_ez.jpg'],1,https://pbs.twimg.com/media/FhGv4jcWIAY1_ez.jpg,False,5,1,3,,eco bank,,,,,,,[],,,,,Eco Bank
285,1590245473369358338,1590242940718567424,1667979040000.0,2022-11-09 08:30:40,+0100,,congratulations   ecobank olamide,en,[],[],3227546877,3227546877,awonowoolamide,Ola David,3,08,https://twitter.com/awonowoolamide/status/1590245473369358338,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
286,1590244549573890050,1590041738995191808,1667978820000.0,2022-11-09 08:27:00,+0100,,good morning am a block molder my mold is bad i believe you will pick me this time  ecobank,en,[],[],1578334724396834819,1578334724396834819,OBILORJOSEPH4,OBILOR JOSEPH,3,08,https://twitter.com/OBILORJOSEPH4/status/1590244549573890050,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
290,1590243280029376513,1590238935955181568,1667978517000.0,2022-11-09 08:21:57,+0100,,bro do m for me today  victor david ndimechi ecobank i never collect before i wan collect,en,[],[],1529535171472637953,1529535171472637953,Victor_Btk,I'm victor,3,08,https://twitter.com/Victor_Btk/status/1590243280029376513,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
291,1590243108402302976,1590243108402302976,1667978476000.0,2022-11-09 08:21:16,+0100,,ecobank edc is causing so much trouble,en,[],[],848190959087177729,848190959087177729,ama_nupe,Mz Nupe,3,08,https://twitter.com/ama_nupe/status/1590243108402302976,[],[],0,,False,0,0,0,,eco bank,,,,,,,[],,,,,Eco Bank
292,1590241904733876225,1590241904733876225,1667978190000.0,2022-11-09 08:16:30,+0100,,naira notes brought to the bank had oceanic bank rap  oceanic bank international was acquired by ecobank on oct,en,['nigerians'],[],1481660599792807940,1481660599792807940,HMafoni,Hamisu Audu Mafoni,3,08,https://twitter.com/HMafoni/status/1590241904733876225,[],['https://pbs.twimg.com/media/FhGslYKXoAA8DV9.jpg'],1,https://pbs.twimg.com/media/FhGslYKXoAA8DV9.jpg,False,0,0,0,,eco bank,,,,,,,[],,,,,Eco Bank
293,1590241804800360450,1589945228571840512,1667978166000.0,2022-11-09 08:16:06,+0100,,pls help my online skill has been suspended cause of funds mogar susan m  eco bank,en,[],[],1517150819015008260,1517150819015008260,MogarLadyboss,Mogar Ladyboss,3,08,https://twitter.com/MogarLadyboss/status/1590241804800360450,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Eco Bank
297,1590240270419128320,1590238935955181568,1667977800000.0,2022-11-09 08:10:00,+0100,,eco bank ndifreke ekong boss lemme be lucky today  am an active follower,en,[],[],1551839259438551040,1551839259438551040,iam_El_Fizzy,David Ndifreke,3,08,https://twitter.com/iam_El_Fizzy/status/1590240270419128320,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
300,1590239236770656257,1308451011598651392,1667977553000.0,2022-11-09 08:05:53,+0100,,good morning i am trying to register my ussd code after renewing but is not working what should i do,en,[],[],750981639728136192,750981639728136192,princefide65,kegbang prince fidelis,3,08,https://twitter.com/princefide65/status/1590239236770656257,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'ecobank_nigeria', 'name': 'Ecobank Nigeria', 'id': '4416548975'}]",,,,,Eco Bank
301,1590239220844855297,1590238935955181568,1667977550000.0,2022-11-09 08:05:50,+0100,,ecobank  adieze obinna good morning and top of the day to you,en,[],[],2927176019,2927176019,AdiezeObinna,Sagittarius🍦😂🏫🔥🔞💯💰🍸,3,08,https://twitter.com/AdiezeObinna/status/1590239220844855297,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
303,1590239116889055233,1590238935955181568,1667977525000.0,2022-11-09 08:05:25,+0100,,ecobank thanks boss,en,[],[],1017047384625483776,1017047384625483776,sundayppavictor,Sunday Victor,3,08,https://twitter.com/sundayppavictor/status/1590239116889055233,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Eco Bank
307,1590238825707868162,1590237757850329088,1667977455000.0,2022-11-09 08:04:15,+0100,,ecobank adieze obinna  good morning top of the day to you bless me today bros,en,[],[],2927176019,2927176019,AdiezeObinna,Sagittarius🍦😂🏫🔥🔞💯💰🍸,3,08,https://twitter.com/AdiezeObinna/status/1590238825707868162,[],[],0,,False,1,0,0,,eco bank,,,,,,,"[{'screen_name': 'JE4460', 'name': 'Anxiety Tweets ✪', 'id': '1472498896605749249'}]",,,,,Eco Bank
311,1590236868817608704,1589908615351394304,1667976989000.0,2022-11-09 07:56:29,+0100,,okafor augustine ecobank thanks,en,[],[],1586766553332305922,1586766553332305922,AustineJazx,Austine Jazx,3,07,https://twitter.com/AustineJazx/status/1590236868817608704,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'BG_Liberty', 'name': '𝗟𝗜𝗕𝗘𝗥𝗧𝗬 🧰💫', 'id': '1499941355161800704'}]",,,,,Eco Bank
312,1590235871370149891,1590235871370149891,1667976751000.0,2022-11-09 07:52:31,+0100,,away from climate change deals happening from   our top in business today banks hit big companies with higher interest rates frenchman blocks kenyans from shbn at ecobank kenya secures sh trillion in investments at egypt summit,en,['cop27'],[],1344244384133476352,1344244384133476352,DenisMaosa,Denis Maosa,3,07,https://twitter.com/DenisMaosa/status/1590235871370149891,[],['https://pbs.twimg.com/media/FhGnFvEXgAAMa-D.jpg'],1,https://pbs.twimg.com/media/FhGnFvEXgAAMa-D.jpg,False,2,1,1,,eco bank,,,,,,,[],,,,,Eco Bank
315,1590234310891966464,1589744763116617729,1667976379000.0,2022-11-09 07:46:19,+0100,,eco bank happiness ojochenemi reuben i really need it sir,en,[],[],1447251395359412227,1447251395359412227,HappinessReube5,Queenmercyatang's Baby sister👑,3,07,https://twitter.com/HappinessReube5/status/1590234310891966464,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'mojelic', 'name': 'mojelic', 'id': '1561731021313294339'}, {'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Eco Bank
317,1590231702986637312,1590231702986637312,1667975757000.0,2022-11-09 07:35:57,+0100,,i hate ecobank so much ffs this is why i stopped using the bank in the first place na condition make me go back,en,[],[],872711947636154374,872711947636154374,__idemudia,Osaro Orobosa🀄️,3,07,https://twitter.com/__idemudia/status/1590231702986637312,[],[],0,,False,1,0,0,,eco bank,,,,,,,[],,,,,Eco Bank
318,1590231655108972544,1589946633995030530,1667975746000.0,2022-11-09 07:35:46,+0100,,ecobank muyideen yusuf  thanks boss,en,[],[],1539953636335312896,1539953636335312896,MuyideenYusuf14,Muyideen Yusuf,3,07,https://twitter.com/MuyideenYusuf14/status/1590231655108972544,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Eco Bank
319,1590231616907272192,1590231616907272192,1667975737000.0,2022-11-09 07:35:37,+0100,,frenchman blocks kenyans from unfrozen shbn at ecobank,en,[],[],288311590,288311590,BD_Africa,BusinessDaily,3,07,https://twitter.com/BD_Africa/status/1590231616907272192,['https://bit.ly/3zVnmyr'],['https://pbs.twimg.com/media/FhGjL3CX0AIydFU.jpg'],1,https://pbs.twimg.com/media/FhGjL3CX0AIydFU.jpg,False,11,0,2,,eco bank,,,,,,,[],,,,,Eco Bank
320,1590231417061244934,1590077657445986305,1667975689000.0,2022-11-09 07:34:49,+0100,,ecobank muyideen yusuf  thanks,en,[],[],1539953636335312896,1539953636335312896,MuyideenYusuf14,Muyideen Yusuf,3,07,https://twitter.com/MuyideenYusuf14/status/1590231417061244934,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Eco Bank
321,1590231009551081474,1590054858123776002,1667975592000.0,2022-11-09 07:33:12,+0100,,ecobank bought government bonds for  yrs for  now interest rate is more than  so they are actually losing money,en,[],[],2336747201,2336747201,ClOfori,This is Cleopas,3,07,https://twitter.com/ClOfori/status/1590231009551081474,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'KobbyKyei_', 'name': '#MrCaveMan #GenerationalThinker', 'id': '902246911'}]",,,,,Eco Bank
326,1590228539793870848,1590228378434797568,1667975003000.0,2022-11-09 07:23:23,+0100,,ecobank agbanavor israel  from ghana god bless you,en,[],[],1436651143497670659,1436651143497670659,IsraelBingi,Israel Bingi,3,07,https://twitter.com/IsraelBingi/status/1590228539793870848,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'FirstClas_King', 'name': 'Investor Sarki.⭐', 'id': '2587369277'}]",,,,,Eco Bank
327,1590228487574794240,1589872848557854722,1667974991000.0,2022-11-09 07:23:11,+0100,,eco bank okonkwo uchenna sunnythanks,en,[],[],1586692150250639360,1586692150250639360,OkonkwoDanny,Danny Okonkwo,3,07,https://twitter.com/OkonkwoDanny/status/1590228487574794240,[],[],0,,False,0,0,0,,eco bank,,,,,,,"[{'screen_name': 'mrbayoa1', 'name': 'Mr Bayo', 'id': '1280152605474373635'}]",,,,,Eco Bank
